Resum. Comun. IX Jorn. Genet. Luso-Espanola|Programa y Resumenes de Comunicaciones. IX Jornadas de Genetica Luso-Espanolas, 2-5 Octubre 1972.
Resum. Comun. V Jorn. Genet. Luso-Espanola|Programa e Resumos das Conferencias e Comunicacoes. V Jornadas de Genetica, Zaragoza.
Resum. Comun. VII Jorn. Genet. Luso-Espanola|Programa y Resumen de Comunicaciones. VII Jornadas de Genetica Luso-Espanolas, 26-29 Octubre 1970.
Resum. Comun. VIII Jorn. Genet. Luso-Espanola|Programa e Resumos das Conferencias e Comunicacoes. VIII Jornadas de Genetica Luso-Espanolas, 27-30 Octubro 1971.
Resum. Comun. X Jorn. Genet. Luso-Espanola|Programa y Livro de Resumos. X Jornadas de Genetica Luso-Espanolas, 1-4 Octubro 1973.
Resum. Comun. XI Jorn. Genet. Luso-Espanola|Programas y Resumenes de las Comunicaciones. I Simposio Internacional de Genetica de Poblaciones y XI Jornadas de Genetica Luso Espanolas.
Resum. Comun. XII Jorn. Genet. Luso-Espanola|Programas y Resumenes de las Comunicaciones. XII Jornadas de Genetica Luso-Espanolas, Septembre 1976
Resum. Comun. XIII Jorn. Genet. Luso-Espanola|Programa e Resumos das Cominicacoes. XIII Jornadas de Genetica Luso-Espanolas, 27-29 Setembro, 1977
Resum. Comun. XIV Jorn. Genet. Luso-Espanola|Programas y Resumenes de las Comunicaciones. XIV Jornadas de Genetica Luso-Espanolas y Simposio de Genetica de Bacterias y sus Virus.
Resum. Comun. XVI Jorn. Genet. Luso-Espanola|Programa y Resumen de Comunicaciones. XVI Jornadas de Genetica Luso-Espanolas, 23-25 Septiembre, 1980
Resum. Comun. XVIII Jorn. Genet. Luso-Espanola|Programas y Resumenes. XVIII Jornadas de Genetica Luso-Espanolas, 21-23 Septiembre, 1982.
Retina Res. Found. Symp.|Retina Research Foundation Symposium
Reuters World Report|Reuters World Report
Rev. Am. Hist.|Reviews in American History
Rev. Appl. Ent.|Review of Applied Entomology
Rev. Biochem. Toxicol.|Reviews in Biochemical Toxicology
Rev. Biol. Res. Aging|Review of Biological Research in Aging
Rev. Clin. Basic Pharmacol.|Reviews in Clinical and Basic Pharmacology
Rev. comport. Animal|Revue du comportement animal
Rev. Czech. Med.|Review of Czechoslovak Medicine
Rev. Ecol.|Revue d'ecologie: la terre et la vie
Rev. Ecol. appl.|Revue d'ecologie appliquee a la protection de la nature
Rev. environ. Hlth|Reviews on Environmental Health
Rev. Fac. Sci. Univ. Istanbul|Istanbul Universitesi Fen Fakultesi Mecmuasi [Revue de la Faculte des sciences de l'Universite d'Istanbul]
Rev. hist. nat.|Revue d'histoire naturelle (Terre et la vie)
Rev. Infect. Dis.|Reviews of Infectious Diseases
Rev. Modern Phys.|Reviews of Modern Physics
Rev. Neurosci.|Reviews in the Neurosciences
Rev. Oculomotor Res.|Reviews of Oculomotor Research
Rev. Physiol. Biochem. Pharmacol.|Reviews of physiology, biochemistry and pharmacology
Rev. Sci. Eng. Chungang Univ.|Review of Science and Engineering, Chungang University
Rev. Synthese|Revue de Synthese
Revs Immunogenet.|Reviews in Immunogenetics
Revs Neurosci.|Reviews in the neurosciences
Revta Acad. colomb.|Revista de la Academia colombiana de ciencias exactas, fisicas y naturales
Revta agric., Mex.|La Revista agricola
Revta agric., Piracicaba|Revista de agricultura
Revta agron., Lisboa|Revista agronomica
Revta agron., NE Argent.|Revista agronomica del noreste Argentino
Revta Agroquim. e Tecnol. Aliment.|Revista de Agroquimica e Tecnologia de Alimentos
Revta Biol. Trop.|Revista de biologia tropical (Universidad de Costa Rica)
Revta Biol., Univ. Oviedo|Revista de Biologia de la Universidad de Oviedo
Revta Bol. Acad. Cienc. Inst. Chile|Revista Boletin de la Academia de Ciencias del Instituto de Chile
Revta bras. Biol.|Revista brasileira de biologia
Revta bras. Chim.|Revista brasileira de chimica (sciencia e industria)
Revta bras. Ent.|Revista brasileira de entomologia
Revta bras. Genet.|Revista brasileira de genetica [Brazilian Journal of Genetics]
Revta bras. Zool.|Revista brasileira de zoologia (Sociedade Brasileira de zoologia)
Revta chil. Ent.|Revista chilena de entomologica
Revta chil. Hist. nat.|Revista chilena de historia natural
Revta Cient.|Revista cientifica
Revta Colomb. Ent.|Revista Colombiana de Entomologia
Revta Ent., Rio de J.|Revista de entomologia
Revta esp. Fisiol.|Revista Espanola de fisiologia
Revta esp. Geront.|Revista espanola de gerontologia
Revta esp. Oncol.|Revista Espanola de oncologia
Revta Fac. Agron., B. Aires|Revista de la Facultad de agronomia (y veterinaria)
Revta Inst. Adolfo Lutz|Revista Instituto Adolfo Lutz
Revta Inst. Med. trop., S. Paulo|Revista do Instituto de Medicina Tropical de Sao Paulo
Revta Inst. Salubr. Enferm. trop., Mex.|Revista del Instituto de salubridad y enfermedades tropicales
Revta Int. Contam. Ambient.|Revista internacional de contaminacion ambiental
Revta Med. Chir. Soc. Med. Nat. Iasi|Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi
Revta Med. Galicia|Revista medica de Galicia
Revta Microbiol.|Revista de Microbiologia
Revta Neurologia|Revista de Neurologia
Revta Nordest. Biol.|Revista nordestina de biologia
Revta peru. Ent.|Revista peruana de entomologia
Revta Pont. Univ. Catolica Ecuador|Revista de la Pontificia Universidad Catolica del Ecuador
Revta port. Zool. Biol. Ger.|Revista portuguesa de zoologia e de biologia geral (Museu Bocage)
Revta Radiol. Fisioter.|Revista de radiologia y fisioterapia
Revta Soc. ent. argent.|Revista de la Sociedad entomologica de Argentina
Revta Soc. mex. Hist. nat.|Revista de la Sociedad Mexicana de Historia Natural
Revta venez. Sanid. Asist. soc.|Revista venezolana de sanidad y asistencia social
Revue canad. Biol.|Revue Canadienne de Biologie
Revue fr. Ent.|Revue francaise d'entomologie
Revue fr. Ent.|Revue francaise d'entomologie
Revue fr. Transfus. Immuno-Hematol.|Revue francaise de Transfusion et Imuno-Hematologie
Revue med. Liege|Revue medicale de Liege
Revue Med. Vet.|Revue de Medicine Veterinaire
Revue men. suisse odonto-stomat.|Revue mensuelle suisse d'odonto-stomatologie [Schweizerische Monatsschrift fur Zahnheilkunde]
Revue Nematol.|Revue de Nematologie
Revue Oka|Revue d'Oka (Agronomie, medecine, veterinaire)
Revue Path. gen. Physiol. clin.|Revue de pathologie generale et de physiologie clinique
Revue Quest. scient.|Revue des questions scientifiques
Revue Roum. Biol.|Revue roumaine de biologie
Revue Roum. Inframicrobiol.|Revue Roumaine d'Inframicrobiologie
Revue sci., Paris|Revue scientifique
Revue suisse Zool.|Revue Suisse de zoologie
Revue Vitic., Paris|Revue de viticulture
Revue Zool. afr.|Revue zoologique africaine
Revue Zool. afr., Tervuren|Revue de zoologie africaine
Revue Zool. agric.|Revue de zoologie agricole et appliquee
Revue Zool. Bot. afr.|Revue de zoologie et de botanique africaines
Rhein-Neckar-Zeitung|Rhein-Neckar-Zeitung
Ric. Clin. Lab.|La Ricerca in Clinica e in Laboratorio
Ric. Psicol.|Ricerche di psicologia
Ric. scient.|La Ricerca Scientifica
Ric. scient. prog. tecn.|Ricerca scientifica ed il progresso tecnico. Rivista mensile: organo del Consiglio nazionale delle ricerche
Ric. scient. prog. tecn. econ. naz.|La Ricerca scientifica ed il progresso tecnico nell'economia nazionale
Ric. scient. ricostr.|Ricerca scientifica e ricostruzione. Rivista del Consiglio nazionale delle ricerche.
Rikakyoiku|Rikakyoiku
Rishiri Res.|Rishiri Research
Riso Rep.|Riso Report (Riso National Laboratory)
Riv. Biol.|Rivista di Biologia
Riv. ital. Ig.|Rivista italiana d'Igiene
Riv. Parassit.|Rivista di Parassitologia
Riv. Pat. veg., Padova|Rivista di patologia vegetale
RNA Biol.|RNA Biology.
RNA, N.Y.|RNA
Roczn. panst. Zakl. Hig.|Roczniki Panstwowego zakladu higieny
Ronda Iberia|Ronda Iberia
Rontgenpraxis|Rontgenpraxis
Roux Arch. dev. Biol.|Roux's Archives of Developmental Biology
Roux Arch. EntwMech. Organ.|Wilhelm Roux' Archiv fur Entwicklungsmechanik der Organismen
Rovart. Lap.|Rovartani lapok
Rozpr. ceske Akad.|Rozpravy Ceskoslovenske akademie ved. Rada matematickych a prirodnich Ved
Rpt. Chicago Univ. Metallurgical Lab.|Report. Chicago University Metallurgical Laboratory
Rpt. Letterman Army Inst.|Report. Letterman Army Institute of Research
Rpt. Mtng Aust. N. Z. Ass. Adv. Sci.|Report of the Meeting of the Australian & New Zealand Association for the Advancement of Science
Rpt. Natn Centre Biol. Sci., TIFR|Report. National Centre for Biological Sciences, Tata Institute of Fundamental Research.
Rpt. NUS Corporation, Biological Systems Division|Report. NUS Corporation, Biological Systems Division
Rpt. U.S. Army Biological Laboratories|Report. Department of the Army, United States Army Biological Laboratories
Rpt. U.S. Army Foreign Science and Technology Center|Report. Department of the Army, U.S. Army Foreign Science and Technology Center
Rpt. U.S. Army Medical Res. & Dev. Command|Report. Department of the Army, United States Army Medical Research and Development Command
Rpt. U.S. Army Res. Office|Report. Department of the Army, United States Army Research Office
Rpt. U.S. Chem. Corps, Army Chemical Center|Report. United States Chemical Corps, Army Chemical Center
Rpt. U.S. Chem. Corps, Army Chemical Center, Army Armament Res. Dev. Command|Report. United States Chemical Corps, Army Armament Research Development Command, Army Chemical Center, Chemical Systems Laboratory.
Rpt. U.S. Chem. Corps, Army Chemical Center, Chem. Res. Dev. Eng. Center|Report. United States Chemical Corps, Chemical Research Development and Engineering Center, Army Chemical Center.
Rpt. U.S. Chem. Corps, Army Chemical Center, Medical Div. Res.|Report. United States Chemical Corps, Army Chemical Center, Medical Division Research
Rpt. U.S. Office of Naval Research|Report. United States Office of Naval Research
Russ. J. Bioorg. Chem.|Russian journal of bioorganic chemistry [English translation edition of Bioorganicheskaia khimiia]
Russ. J. Dev. Biol.|Russian Journal of Developmental Biology [English translation edition of Ontogenez]
Russ. J. Ecol.|Russian journal of ecology [English translation edition of Ekologiia]
Russ. J. Genet.|Russian Journal of Genetics (English translation edition of Genetika)
Russian ent. J.|Russian entomological Journal [Russkii entomologicheskii zhurnal]
Russk. ent. Obozr.|Russkoe entomologicheskoe obozrenie [Revue Russe d'Entomologie]
S. Afr. Bee J.|South African Bee Journal
S. Afr. For. J.|South African forestry journal [Suid-Afrikaanse bosboutydskrif]
S. Afr. Genet. Soc.|Proceedings. 1st Congress [Verrigtinge van die eerste kongres] South African Genetic Society, July 1958.
S. Afr. Genet. Soc. 2|Proceedings. 2nd Congress of the South African Genetic Society [Verrigtinge van die 2. Kongres van die Suid-Afrikaanse Genetiese Vereniging], 1962, Pretoria.
S. Afr. Genet. Soc. 4|Proceedings of the 4th Congress of the South African Genetic Society [Verrigtinge van die vierde kongress van die Suide Afrikaanse Genetiese Vereniging], Pretoria, July 1970.
S. Afr. J. agric. Sci.|South African Journal of Agricultural Science [Suid-Afrikaanse tydskrif vir landbouwetenskap]
S. Afr. J. clin. Sci.|South African Journal of Clinical Science
S. Afr. J. med. Sci.|South African Journal of Medical Sciences
S. Afr. J. Sci.|South African Journal of Science (South African Association for the Advancement of Science) [Suid-Afrikaanse tydskrif vir wetenskap]
S. Afr. Med. J.|South African Medical Journal [Suid-Afrikaanse tydskrif vir geneeskunde]
S. Am. Congr. Genet. 3|Actas III Congreso Latinoamericano de Genetica
S. Am. Congr. Genet. 6|Actas VI Congreso Latinoamericano de Genetica
S. Am. Congr. Genet. 9|Actas IX Congreso Latinoamericano de Genetica
S. B. Akad. Wiss. Wien|Sitzungsberichte der Kaiserliche Akademie der Wissenschaften. Mathematisch-Naturwissenschaftliche Klasse
S. B. bayer. Akad. Wiss.|Sitzungsberichte der mathematisch-naturwissenschaftlichen Klasse der Bayerischen Akademie der Wissenschaften (zu Munchen)
S. B. K. preuss. Akad. Wiss.|Sitzungsberichte der koniglich Preussischen Akademie der Wissenschaften zu Berlin
S. B. phys.-med. Soz. Erlangen|Sitzungsberichte der physikalisch-medicinischen Sozietat in Erlangen
S. Paulo med.|Sao Paulo medico
SAAS Bull. Biochem. Biotechnol.|SAAS (Southern Association of Agricultural Scientists) Bulletin, Biochemistry and Biotechnology
SABCO J.|SABCO Journal (Society for the Areas of Biological and Chemical Overlap)
Sacramento Bee|The Sacramento Bee
Sahlbergia|Sahlbergia
Saishu to Shiiku|Saishu to Shiiku [Collecting and Breeding]
Salusvita|Salusvita (Revista da area de ciencias biologicas e da saude)
San Francisco Chronicle|San Francisco Chronicle
San Francisco Examiner|San Francisco Examiner
San Jose Mercury-news|San Jose Mercury-news
Sang|Le Sang. Biologie et Pathologie
Sanshi Shikenjo Hokuku|Sanshi Shikenjo Hokoku [Bulletin of the Sericultural Experiment Station]
Sapporo Ika Daigaku jinbun shizen kagaku kiyo|Sapporo Ika Daigaku jinbun shizen kagaku kiyo [Journal of liberal arts and sciences, Sapporo Medical College]
Sapporo Symp. Biol. Rhythm|Sapporo Symposia on Biological Rhythm
Sb. Jihocesk. Muz. Ceske Budejovice|Sbornik Jihoceskeho Muzea v Ceskych Budejovicich
Sb. Rab. Lab. Lesokhim., Sverdlovsk|Sbornik rabot Laboratorii lesokhimii Ural'skogo filiala Akademii nauk SSSR
Sb. severocesk. Mus.|Sbornik Severoceskeho musea
SBPN - Scient. J.|SBPN - Scientific Journal
Scand. Ass. Genet. 7|Abstracts of papers. 7th meeting of the Scandinavian Association of Geneticists, Oslo, August 12-14, 1974
Scand. J. Clin. Lab. Invest.|Scandinavian Journal of Clinical and Laboratory Investigation
Scand. J. Clin. Lab. Invest.|Scandinavian Journal of Clinical and Laboratory Investigation
Scand. J. Work environ. Hlth|Scandinavian Journal of Work, Environment and Health
SCANDEM-78|SCANDEM-78. Proceedings of the [1978] annual meeting of the Scandinavian Society for Electron Microscopy
Scanning|Scanning
Scanning Electron Microsc.|Scanning Electron Microscopy
Scanning Microsc.|Scanning Microscopy
Sch. Sci. Math.|School Science and Mathematics
Sch. Sci. Rev.|The School Science Review
Schr. naturf. Ges. Danzig|Schriften der Naturforschenden Gesellschaft in Danzig
Schr. phys.-okon. Ges. Konigsb.|Schriften der Physikalisch-okonomischen Gesellschaft zu Konigsberg
SchrReihe naturw. Forschungsergeb.|Schriftenreihe Naturwissenschaftliche Forschungsergebnisse
SchrReihe Ver. Wass.- Boden- u. Lufthyg.|Schriftenreihe des Vereins fur Wasser-, Boden-, und Lufthygiene
Schweiz, Ges. Radiol., 50: Jahresvers., Bern.|Schweizerische Gesellschaft fur Radiologie, 50 Jahresverzeichnis
Schweiz. med. Wschr.|Schweizerische Medizinische Wochenschrift [Journal Suisse de Medecine]
Schweiz. Z. allg. Path.|Schweizerische Zeitschrift fur allgemiene Pathologie und Bakteriologie
Sci. & Invent.|Science and Invention
Sci. Aging Knowl. Environ.|Science of aging knowledge environment
Sci. Aging Knowledge Environ.|Science of Aging Knowledge Environment. SAGE KE
Sci. biol. J.|Science of biology journal
Sci. Bull. Fac. Agric., Kyushu Univ.|Science Bulletin of the Faculty of Agriculture, Kyushu University [Kyushu Daigaku Nogakubu gakugei zasshi]
Sci. China|Science in China
Sci. Counselor|Science Counselor
Sci. Cult.|Science and Culture
Sci. Educ.|Science Education
Sci. in the University.|Science in the university. By members of the faculties of the University of California
Sci. J.|Science Journal
Sci. Prog. Nature, Paris|Science progres, la nature
Sci. Prog., London|Science Progress
Sci. Prog., New Haven|Science in Progress
Sci. Rec. Acad. Sin.|Science Record (Academia Sinica) [K'o hsueh chi li]
Sci. Rec. Acad. Sin.|Science Record (Academia Sinica)
Sci. Rep. Kanazawa Univ.|Science Reports of the Kanazawa University [Kanazawa Daigaku rika hokoku]
